L-l;64;cpu;;;threadripper-3970x-128gb-gentoo-langdale-2022-07-with-dash-l;4-build-all-cores
TIME;AVG10;AVG60;AVG300;DIFF
1659530401;14.04;10.44;6.8;351687
1659530402;14.04;10.44;6.8;575340
1659530403;22.18;12.03;7.16;595994
1659530404;22.18;12.03;7.16;440748
1659530405;24.32;12.75;7.34;165947
1659530406;24.32;12.75;7.34;102638
1659530407;21.55;12.62;7.36;75943
1659530408;21.55;12.62;7.36;18470
1659530409;17.82;12.24;7.31;3693
1659530410;17.82;12.24;7.31;3756
1659530411;14.59;11.84;7.26;3018
1659530412;14.59;11.84;7.26;3457
1659530413;11.95;11.46;7.21;3247
1659530414;11.95;11.46;7.21;242959
1659530415;14.49;11.93;7.34;292702
1659530416;14.49;11.93;7.34;266219
1659530417;16.03;12.29;7.45;195492
1659530418;16.03;12.29;7.45;230524
1659530419;16.21;12.45;7.51;128671
1659530420;16.21;12.45;7.51;5773
1659530421;13.27;12.04;7.46;5868
1659530422;13.27;12.04;7.46;4785
1659530423;13.95;12.2;7.53;350318
1659530424;13.95;12.2;7.53;630627
1659530425;19.39;13.24;7.78;249263
1659530426;19.39;13.24;7.78;17342
1659530427;16.06;12.84;7.73;13874
1659530428;16.06;12.84;7.73;90995
1659530429;18.58;13.4;7.88;509560
1659530430;18.58;13.4;7.88;430645
1659530431;23.0;14.37;8.12;442143
1659530432;23.0;14.37;8.12;454684
1659530433;27.35;15.44;8.39;500346
1659530434;27.35;15.44;8.39;488619
1659530435;30.91;16.47;8.65;466774
1659530436;30.91;16.47;8.65;411827
1659530437;32.92;17.31;8.88;433029
1659530438;32.92;17.31;8.88;435033
1659530439;35.65;18.31;9.15;540832
1659530440;35.65;18.31;9.15;674696
1659530441;41.87;20.0;9.56;728432
1659530442;41.87;20.0;9.56;453855
1659530443;42.26;20.79;9.8;430583
1659530444;42.26;20.79;9.8;421457
1659530445;41.85;21.42;10.01;387420
1659530446;41.85;21.42;10.01;359414
1659530447;40.61;21.86;10.18;346431
1659530448;40.61;21.86;10.18;337903
1659530449;39.23;22.22;10.33;339053
1659530450;39.23;22.22;10.33;514380
1659530451;44.8;23.79;10.74;899996
1659530452;44.8;23.79;10.74;868008
